epoch	loss	probs	lr
5	0.9099838259358068	0.8697528812989258	0.001
6	0.8930664929215949	0.8769007759633372	0.001
7	0.8818006596378403	0.8815952410795991	0.001
8	0.8713525487522867	0.8859895908101647	0.001
9	0.8601576057586028	0.8906523094044448	0.001
10	0.8488339462681194	0.8954607886396037	0.001
11	0.8373800855458091	0.9005899014649511	0.001
12	0.8275345481572849	0.9047504696429323	0.001
13	0.8175277805147482	0.9089501873651405	0.001
14	0.8089477867351295	0.9127812655324146	0.001
15	0.8013669404592075	0.9160673054359815	0.001
16	0.7957972769456024	0.9185860394314272	0.001
17	0.7903128684030296	0.9209835251764312	0.001
18	0.7850937005655623	0.9232908640395142	0.001
19	0.7796163872965259	0.9255900053818917	0.001
20	0.775070133170698	0.9276769225380611	0.001
21	0.771056517621733	0.929514199414598	0.001
22	0.7671088206590793	0.9312081040529604	0.001
23	0.763485983226429	0.9327470138829864	0.001
24	0.7597312510507712	0.9343745866742159	0.001
25	0.7564802866394941	0.9359521339909163	0.001
26	0.7532666930594616	0.9373731334209213	0.001
27	0.7501018074631338	0.9387438927427607	0.001
28	0.7480384285149243	0.9396441479479605	0.001
29	0.7458188256502976	0.94059670788585	0.001
0	1.049325348490878	0.8132038819048689	0.001
1	0.9710238402989244	0.8452732620152785	0.001
2	0.9288876534331854	0.8628189291978747	0.001
3	0.9008816425046773	0.8739311158888698	0.001
4	0.8869104419347535	0.8793525004325136	0.001
5	0.8670844597828821	0.8870315642605997	0.001
6	0.8498793129652716	0.8946972270747805	0.001
7	0.835174180876097	0.9009213859282936	0.001
8	0.819143633356572	0.9077308213120572	0.001
9	0.8076641369051266	0.9128195918594617	0.001
10	0.797739672677673	0.9172708798117419	0.001
11	0.7866821620027842	0.9220604694260217	0.001
12	0.778750090805265	0.9256483124589103	0.001
13	0.7717308234189018	0.9286756498186258	0.001
14	0.7649762608638493	0.9317813240287629	0.001
15	0.7612405578012293	0.9334015079672627	0.001
16	0.7563887133136169	0.9354603237238863	0.001
17	0.7510651974377442	0.9377505464428928	0.001
18	0.7465534663375926	0.9397521711741672	0.001
19	0.7429699728371566	0.9412494222657668	0.001
20	0.7388472543832199	0.9430075809819123	0.001
21	0.7358613212014278	0.9443144090771955	0.001
22	0.7329663197503861	0.9455452514382251	0.001
23	0.7300685604516295	0.9467306261261305	0.001
24	0.7279098161761625	0.9476865265035876	0.001
25	0.7261764095118436	0.9484419056313501	0.001
26	0.7238747681818317	0.9494318758896916	0.001
27	0.7220240629972307	0.9501860970582987	0.001
28	0.7199097538347945	0.951087509481443	0.001
29	0.717947034545513	0.9519136916685187	0.001
0	1.048396935734724	0.816320082684255	0.001
1	0.9738317246264127	0.8454919960060268	0.001
2	0.9459230628038318	0.8565796784065753	0.001
3	0.9234113610624649	0.8651850848540741	0.001
4	0.9074481844902038	0.8721462251917685	0.001
5	0.8938262185181567	0.8780170671371599	0.001
6	0.8820600077719445	0.8834129974279115	0.001
7	0.8751592244277346	0.8860258335932858	0.001
8	0.8669803741682379	0.8897423205289199	0.001
9	0.8624129458412605	0.891221382889723	0.001
10	0.8542172833540167	0.8946588989478824	0.001
11	0.8462087288884919	0.8979104189443464	0.001
12	0.8395386516168898	0.9009481176834935	0.001
13	0.8307065879919192	0.9047374409781307	0.001
14	0.8220934343873322	0.9084164778494465	0.001
15	0.8138254504708737	0.9119285339769458	0.001
16	0.805639962876072	0.9155397815916532	0.001
17	0.7992150514854668	0.9181897111953369	0.001
18	0.7936510692053671	0.9206153403145759	0.001
19	0.7875855966244337	0.9231629194296086	0.001
20	0.7825581965962958	0.9252262364382688	0.001
21	0.7778902026739988	0.9273386456974261	0.001
22	0.7741273067560945	0.9289534444622586	0.001
23	0.7699332859540851	0.9307078192901632	0.001
24	0.7657312045813842	0.9325507604087573	0.001
25	0.7621848515159535	0.9341164493629684	0.001
26	0.759836328953842	0.9351038249308535	0.001
27	0.7563836743971051	0.9365711422329651	0.001
28	0.7532456114672541	0.9378649141078381	0.001
29	0.7501788662814106	0.9391166347090238	0.001
0	1.04424485317166	0.8150600071398088	0.001
1	0.9684033054916352	0.8452538330629082	0.001
2	0.9276622903882324	0.8623551658398129	0.001
3	0.9025174439185024	0.8721627423182671	0.001
4	0.8838826683209968	0.8797466362696238	0.001
5	0.870408274066057	0.8852349133946529	0.001
6	0.8595412015076658	0.889032373972772	0.001
7	0.8477328014535916	0.8940037657830073	0.001
8	0.8356866928339691	0.8993101488363489	0.001
9	0.8269600379806726	0.903548112218244	0.001
10	0.8152306424493336	0.9087669589695816	0.001
11	0.8036473447099869	0.9137738240249005	0.001
12	0.7950931739859393	0.9175011731562457	0.001
13	0.786042129779462	0.9215140352859751	0.001
14	0.7788539020817514	0.9246281104796085	0.001
15	0.7729191082418737	0.9273273792851311	0.001
16	0.7675387471578209	0.9297666204971208	0.001
17	0.7614065553772086	0.9324316041405749	0.001
18	0.7559941049603243	0.9349612163317311	0.001
19	0.7508574376374947	0.9372056540970357	0.001
20	0.7482360430464402	0.9385103875623643	0.001
21	0.7445449887569142	0.9400742767037393	0.001
22	0.7404634836330207	0.9418277312745702	0.001
23	0.7368416360198217	0.9434640430274303	0.001
24	0.7343248381083494	0.9446216650824473	0.001
25	0.7312441816922439	0.9459421234379826	0.001
26	0.7290403817704716	0.946935305449446	0.001
27	0.7261679220881222	0.9482613656915266	0.001
28	0.7236245311656891	0.94933329521811	0.001
29	0.7210403927404028	0.9504592505658435	0.001
0	1.0067538924785475	0.8269843437511069	0.001
1	0.9407777895890369	0.8561404113479228	0.001
2	0.9003771110108068	0.8731973575804518	0.001
3	0.8793769149891453	0.8830169020847953	0.001
4	0.8598804370726946	0.8916577560605162	0.001
5	0.8463116585178903	0.8973397075203416	0.001
6	0.8354755546497822	0.9022025405081178	0.001
7	0.8283242364003869	0.9057534624836914	0.001
8	0.8189872555438993	0.9090882905372341	0.001
9	0.8125739319028015	0.9120097448325528	0.001
10	0.8060899409998491	0.914705824694766	0.001
11	0.7999415286721755	0.9171965609534622	0.001
12	0.794228992765289	0.9196848668226354	0.001
13	0.7889977047215736	0.9219033161218214	0.001
14	0.7845292363553878	0.9237060493549947	0.001
15	0.779749259371986	0.9258761248826363	0.001
16	0.7759571776488902	0.9275560874613419	0.001
17	0.7709326129331627	0.9297388119984442	0.001
18	0.7660720920510731	0.9316697517678625	0.001
19	0.761160392928	0.9337932529458728	0.001
20	0.7579165405912985	0.9352188356755664	0.001
21	0.7547314258549386	0.9366452852636926	0.001
22	0.7520430167533976	0.937833095817422	0.001
23	0.7491377657842347	0.9391703996517806	0.001
24	0.7465841390802452	0.9402453226808439	0.001
25	0.7435041228914318	0.9415968371523287	0.001
26	0.7401384706919034	0.9430416435763923	0.001
27	0.7373620720151439	0.9442867198800441	0.001
28	0.7348610500214205	0.9454270492755282	0.001
29	0.7326116803396551	0.9464179086973424	0.001
0	1.0559872710025373	0.8184722450421882	0.001
1	0.9703502407963411	0.8499528462250616	0.001
2	0.9213878334289182	0.8660048163513652	0.001
3	0.8928423388788738	0.8772058400851457	0.001
4	0.8745770527908839	0.8847461896547999	0.001
5	0.8614806816470849	0.8903879733025925	0.001
6	0.8492215091788619	0.8963695635052631	0.001
7	0.8402732048241586	0.8998404787805105	0.001
8	0.8333781395551454	0.9027381339118477	0.001
9	0.8263343204488408	0.9056685927000688	0.001
10	0.8225572306594363	0.9071533781876836	0.001
11	0.8166083625046494	0.9093245742054389	0.001
12	0.8104753765322479	0.9120114856908501	0.001
13	0.806039866586688	0.9138565802468273	0.001
14	0.7995205310342225	0.9166790437410121	0.001
15	0.7942525955216254	0.9190583336673716	0.001
16	0.7884736738529048	0.9217746214817951	0.001
17	0.7833857646809272	0.9238393849676617	0.001
18	0.7787489868946351	0.9257247641312839	0.001
19	0.7741112818217648	0.928003588959652	0.001
20	0.7693903940035154	0.9300053728206229	0.001
21	0.7648497544337823	0.9320623345999464	0.001
22	0.7611066337425608	0.9338237004160317	0.001
23	0.7572726011276245	0.9354683599195126	0.001
24	0.754295342079716	0.936877630658718	0.001
25	0.7510073350548697	0.9383583470329719	0.001
26	0.7481489261128673	0.9396581957411615	0.001
27	0.7450554985235922	0.9409624961715641	0.001
28	0.7420568926027252	0.9422185920712691	0.001
29	0.739392076419837	0.9434090358554185	0.001
0	1.0611514915456426	0.8084451485174308	0.001
1	1.0174940660827518	0.8243354314195059	0.001
2	0.9699007798764784	0.8419163151932092	0.001
3	0.9410591571751036	0.8533832202689635	0.001
4	0.9193664018354267	0.862695388133044	0.001
5	0.9012147682833136	0.8699045947950739	0.001
6	0.88546041318172	0.8768412870534873	0.001
7	0.8746887092994903	0.8815667062341549	0.001
8	0.8657798200210897	0.8862967667184345	0.001
9	0.8580645304887405	0.8897293432852147	0.001
10	0.8496341124717436	0.8933700468817579	0.001
11	0.8425519181759658	0.8964544570971029	0.001
12	0.8368660015573346	0.8989966948367819	0.001
13	0.8309027304215223	0.9016434467341792	0.001
14	0.8260740084763429	0.9036318210843107	0.001
15	0.8207005372782445	0.9059138336928243	0.001
16	0.8161931106935947	0.9078507272618023	0.001
17	0.8103772960796257	0.9105341720577623	0.001
18	0.8055251784762862	0.9126030484385603	0.001
19	0.8017082392551739	0.9143462145575587	0.001
20	0.7976214593203309	0.9160972102583117	0.001
21	0.793825257248436	0.9177345874115256	0.001
22	0.7897815996259417	0.919553739003003	0.001
23	0.785869536158952	0.9212584559048087	0.001
24	0.7836555409184391	0.9222849620932743	0.001
25	0.7808079645780036	0.9235292485792259	0.001
26	0.7783605026617729	0.9246741589383963	0.001
27	0.775450623637654	0.9258799490930415	0.001
28	0.7725732029709025	0.9270983009556052	0.001
29	0.7698238272123387	0.9282458851374493	0.001
0	0.9958369055560216	0.8259081642862429	0.001
1	0.9372837390615533	0.851931995601234	0.001
2	0.9123299714814813	0.8639942923872788	0.001
3	0.8934019624106007	0.8727764316250624	0.001
4	0.8788154395133102	0.8791191282667644	0.001
5	0.8644524812183644	0.8861055092335982	0.001
6	0.8491283515309688	0.8919675826011633	0.001
7	0.8329994557666655	0.8998588162035214	0.001
8	0.817296904294602	0.9066002931688185	0.001
9	0.806252306452687	0.9115211698984235	0.001
10	0.7953547812327988	0.9164817342767163	0.001
11	0.7847787482287599	0.9213303980869538	0.001
12	0.7765781668706356	0.9250094149278045	0.001
13	0.7689736702766884	0.9282597063273346	0.001
14	0.7616370421617142	0.9315120192904135	0.001
15	0.7556706281678046	0.9342106322762725	0.001
16	0.7498969142119429	0.9368396832044805	0.001
17	0.7445297145987627	0.93925002118638	0.001
18	0.7391020347612379	0.9416382272220094	0.001
19	0.7347099624458372	0.9436334650365182	0.001
20	0.7309545544439147	0.9452397155299941	0.001
21	0.727801764763811	0.9466635179348392	0.001
22	0.7239352306231477	0.9483880751988027	0.001
23	0.7206589641992086	0.9498398091985051	0.001
24	0.7176926585923823	0.9511289101252284	0.001
25	0.7147241293101161	0.9524921594969349	0.001
26	0.7120224658712228	0.9537020971063139	0.001
27	0.7092326668833557	0.9549384796171608	0.001
28	0.7074460927686543	0.9557874022700307	0.001
29	0.7055658676257817	0.9566707396908746	0.001
0	1.0259141542133272	0.8175824774052812	0.001
1	0.9559080656328349	0.8468732632349192	0.001
2	0.9200386701470212	0.8626850624158593	0.001
3	0.8925296686628322	0.8743995002282716	0.001
4	0.8793774782067136	0.880385125455461	0.001
5	0.8639435673418853	0.8866673472220004	0.001
6	0.8513448160282335	0.8923851603891654	0.001
7	0.8378948349254737	0.8983629755868813	0.001
8	0.8274786245500348	0.9031151239392945	0.001
9	0.8169887344763069	0.9079784491055988	0.001
10	0.8080173360812906	0.9116368326470361	0.001
11	0.7994214572745901	0.9158932135049543	0.001
12	0.7922053816262447	0.9188040762177593	0.001
13	0.7855463920038422	0.9219532088823975	0.001
14	0.779933046903429	0.9242572107257415	0.001
15	0.7741115130677124	0.9268410124772571	0.001
16	0.7694236221054784	0.9289103475913374	0.001
17	0.765012850981714	0.9308968966523326	0.001
18	0.7614879545737652	0.9324339936564331	0.001
19	0.7572482080039583	0.9344551136302207	0.001
20	0.7532549426786816	0.9362348799437262	0.001
21	0.7501661302456023	0.9375813873559307	0.001
22	0.7469891611722493	0.9390353714058222	0.001
23	0.7444297824962152	0.9402184560830626	0.001
24	0.7421109365675733	0.9414041671913522	0.001
25	0.7397596852600741	0.9424382701023207	0.001
26	0.7370743162456754	0.9435172661198145	0.001
27	0.7353396488506647	0.9443234378081794	0.001
28	0.7333206272623636	0.9452615431297756	0.001
29	0.7319042721560582	0.945853343451579	0.001
0	0.9764783465800507	0.8447368611325872	0.001
1	0.9222371660057127	0.8706339985286634	0.001
2	0.8815699325736117	0.8848194091328273	0.001
3	0.8570663947515537	0.8955983268241808	0.001
4	0.837891178612882	0.9037299914990065	0.001
5	0.8242070535406959	0.9094754476003696	0.001
6	0.8139597123239236	0.9132859719673145	0.001
7	0.8049825552677243	0.9167592739927645	0.001
8	0.7976868601111619	0.919950564753824	0.001
9	0.7924308156102432	0.9219653793103955	0.001
10	0.7856904929166013	0.9245686415254761	0.001
11	0.7800792369457519	0.9268064083650528	0.001
12	0.774348308171538	0.9292396728785307	0.001
13	0.7703455335823894	0.9306554089842859	0.001
14	0.7635250217350448	0.9333212524806898	0.001
15	0.7559613829449668	0.9365976897063496	0.001
16	0.7489970025584597	0.9395793202863674	0.001
17	0.7432293463144484	0.9419933024860349	0.001
18	0.7383508753282418	0.9441558779960176	0.001
19	0.7333937530999357	0.9462063750763631	0.001
20	0.7289324836645072	0.9481373482535217	0.001
21	0.7245409196550645	0.9499891050514386	0.001
22	0.7201380476567035	0.9518572353086753	0.001
23	0.7165345045414613	0.9534864868318891	0.001
24	0.7136288727009235	0.9547594485999389	0.001
25	0.7105793591964382	0.9560462966080252	0.001
26	0.7074942832669332	0.9573890399598864	0.001
27	0.7052418642755264	0.9584017759623306	0.001
28	0.7031305992584133	0.959323510988197	0.001
29	0.7008498439414101	0.9602565595111286	0.001
0	1.033705220938964	0.8120308346235691	0.001
1	0.951905048264123	0.849853899542223	0.001
2	0.9159308063551552	0.8657164462232425	0.001
3	0.8958802645533813	0.8751408815422516	0.001
4	0.8797045859648156	0.882298871442444	0.001
5	0.8659647068520284	0.8887778352656512	0.001
6	0.8592310278703336	0.8919344938061663	0.001
7	0.8540108178023229	0.8941066579825674	0.001
8	0.8471479329077348	0.8968230024469125	0.001
9	0.8414239561619536	0.8993998177388172	0.001
10	0.8358323601018804	0.9015557411294808	0.001
11	0.8316326456366425	0.9034362326155775	0.001
12	0.827637792987717	0.9051010093457578	0.001
13	0.8250871438568914	0.905956462163514	0.001
14	0.8198622067769369	0.9081563410003363	0.001
15	0.8147448903345382	0.9102159159335216	0.001
16	0.8090856195368152	0.9128438020644483	0.001
17	0.8028636028455055	0.9155672409228024	0.001
18	0.7972231530545029	0.918066497094663	0.001
19	0.793040979387229	0.920225323539787	0.001
20	0.7881242051231635	0.9223094922824756	0.001
21	0.7831045783077047	0.9245984807919344	0.001
22	0.7784169403033419	0.9267582050829918	0.001
23	0.7741076581450324	0.9285626171481681	0.001
24	0.7701559719149931	0.9303759225940458	0.001
25	0.7665854402275473	0.9319215921641298	0.001
26	0.7630085876499982	0.9334453473854514	0.001
27	0.7597442857320004	0.9349100361464422	0.001
28	0.7561777238017728	0.936433409063629	0.001
29	0.7534431722703582	0.9377215543327554	0.001
